:END_ID(Transaction),:START_ID(Owner),:TYPE
25196,Nocella Andrew P,MADE_TRANSACTION
25197,Nocella Andrew P,MADE_TRANSACTION
25198,"GOULET, BEVERLY K.",MADE_TRANSACTION
25199,LEVINE JOSHUA,MADE_TRANSACTION
25200,CALLAGHAN JON,MADE_TRANSACTION
25201,PARKER MARK G,MADE_TRANSACTION
25202,PARKER MARK G,MADE_TRANSACTION
25203,Miles Patrick,MADE_TRANSACTION
25204,Reeg Robert,MADE_TRANSACTION
25205,FARRELL PETER C,MADE_TRANSACTION
25206,RUSH WILLIAM M RUSTY,MADE_TRANSACTION
25207,Glover Ellen,MADE_TRANSACTION
25208,Lambing Joseph,MADE_TRANSACTION
25209,Bauer Jake,MADE_TRANSACTION
25210,Reasoner Scott,MADE_TRANSACTION
25211,DiSanto Michael,MADE_TRANSACTION
25212,LENTO ROBERT A,MADE_TRANSACTION
25213,Sicoli Michael,MADE_TRANSACTION
25214,Calder Richard,MADE_TRANSACTION
25215,Fey Michael David,MADE_TRANSACTION
25216,STEPHENSON RANDALL L,MADE_TRANSACTION
25217,RIGNEY TIM,MADE_TRANSACTION
25218,OBRIEN PATRICK G,MADE_TRANSACTION
25219,McAtee David R II,MADE_TRANSACTION
25220,Ranelli John,MADE_TRANSACTION
25221,Ranelli John,MADE_TRANSACTION
25222,Ranelli John,MADE_TRANSACTION
25223,Marooney Caryn,MADE_TRANSACTION
25224,Brenner Paul V.,MADE_TRANSACTION
25225,Walsh Patrick M,MADE_TRANSACTION
25226,Enright J. Scott,MADE_TRANSACTION
25227,Matzke-Hamlin Heather,MADE_TRANSACTION
25228,Malhotra Sajid,MADE_TRANSACTION
25229,Huntley David S.,MADE_TRANSACTION
25230,Sadler Jason D,MADE_TRANSACTION
25231,LOUGHRY ED C JR,MADE_TRANSACTION
25232,Novo A/S,MADE_TRANSACTION
25233,LAZARUS ROCHELLE B,MADE_TRANSACTION
25234,LAZARUS ROCHELLE B,MADE_TRANSACTION
25235,WENDELL PETER C,MADE_TRANSACTION
25236,Kirby George H III,MADE_TRANSACTION
25237,HEPPELMANN JAMES E,MADE_TRANSACTION
25238,BECKER JAN,MADE_TRANSACTION
25239,Biddle Catherine U,MADE_TRANSACTION
25240,McMullen Jeffrey P,MADE_TRANSACTION
25241,HASLER HANS PETER,MADE_TRANSACTION
25242,SCANLON PATRICK RONALD,MADE_TRANSACTION
25243,Hayes William B,MADE_TRANSACTION
25244,Tyle Craig Steven,MADE_TRANSACTION
25245,Clare John L.,MADE_TRANSACTION
25246,BATY JOSEPH W,MADE_TRANSACTION
25247,Kozich Gregory H,MADE_TRANSACTION
25248,HANNON MICHAEL J,MADE_TRANSACTION
25249,Krusi Alan,MADE_TRANSACTION
25250,TAYLOR ANDREW C,MADE_TRANSACTION
25251,HARTZ CHARLES SCOTT,MADE_TRANSACTION
25252,WILLIAMSON JOHN B III,MADE_TRANSACTION
25253,BYRNE STEPHEN A,MADE_TRANSACTION
25254,Solomont Alan D,MADE_TRANSACTION
25255,Norvik Harald J,MADE_TRANSACTION
25256,Rogers Frank K,MADE_TRANSACTION
25257,Rogers Frank K,MADE_TRANSACTION
25258,Rogers Frank K,MADE_TRANSACTION
25259,Rogers Frank K,MADE_TRANSACTION
25260,Rogers Frank K,MADE_TRANSACTION
25261,Rogers Frank K,MADE_TRANSACTION
25262,Rennick Charles D,MADE_TRANSACTION
25263,Rennick Charles D,MADE_TRANSACTION
25264,Rennick Charles D,MADE_TRANSACTION
25265,SMITH ALBERT E,MADE_TRANSACTION
25266,Advani Vijay Chandur,MADE_TRANSACTION
25267,CONTI P SCOTT,MADE_TRANSACTION
25268,CONTI P SCOTT,MADE_TRANSACTION
25269,CONTI P SCOTT,MADE_TRANSACTION
25270,CONTI P SCOTT,MADE_TRANSACTION
25271,CONTI P SCOTT,MADE_TRANSACTION
25272,CONTI P SCOTT,MADE_TRANSACTION
25273,BRADSHAW RALPH W,MADE_TRANSACTION
25274,AUCHINLECK RICHARD H,MADE_TRANSACTION
25275,HEALY JOHN J,MADE_TRANSACTION
25276,HEALY JOHN J,MADE_TRANSACTION
25277,HEALY JOHN J,MADE_TRANSACTION
25278,HEALY JOHN J,MADE_TRANSACTION
25279,HEALY JOHN J,MADE_TRANSACTION
25280,HEALY JOHN J,MADE_TRANSACTION
25281,BARRETT FRANK W,MADE_TRANSACTION
25282,BARRETT FRANK W,MADE_TRANSACTION
25283,BARRETT FRANK W,MADE_TRANSACTION
25284,BARRETT FRANK W,MADE_TRANSACTION
25285,BARRETT FRANK W,MADE_TRANSACTION
25286,BARRETT FRANK W,MADE_TRANSACTION
25287,GARVEY JAMES C,MADE_TRANSACTION
25288,GARVEY JAMES C,MADE_TRANSACTION
25289,GARVEY JAMES C,MADE_TRANSACTION
25290,GARVEY JAMES C,MADE_TRANSACTION
25291,GARVEY JAMES C,MADE_TRANSACTION
25292,JOHNSON JULIA L,MADE_TRANSACTION
25293,ANDERSON RICHARD W,MADE_TRANSACTION
25294,ANDERSON RICHARD W,MADE_TRANSACTION
25295,ANDERSON RICHARD W,MADE_TRANSACTION
25296,ANDERSON RICHARD W,MADE_TRANSACTION
25297,ANDERSON RICHARD W,MADE_TRANSACTION
25298,ADIK STEPHEN P,MADE_TRANSACTION
25299,DRAPER E LINN JR,MADE_TRANSACTION
25300,Gibson Chris,MADE_TRANSACTION
25301,RINGO WILLIAM R,MADE_TRANSACTION
25302,Aoki Wayne,MADE_TRANSACTION
25303,Ceiley Glen,MADE_TRANSACTION
25304,PIGOTT MARK C,MADE_TRANSACTION
25305,Arends Cornelius David,MADE_TRANSACTION
25306,Griffith William J.G.,MADE_TRANSACTION
25307,"ICONIQ Strategic Partners TT GP, Ltd.",MADE_TRANSACTION
25308,LOCKWOOD GLENN C,MADE_TRANSACTION
25309,Lombardo Louis J,MADE_TRANSACTION
25310,BUSSE KEITH E,MADE_TRANSACTION
25311,Klinger Robert E,MADE_TRANSACTION
25312,BASS JAMES K,MADE_TRANSACTION
25313,ASLETT MARK,MADE_TRANSACTION
25314,Hagen Thomas B,MADE_TRANSACTION
25315,Phelan William P,MADE_TRANSACTION
25316,McGhee James E II,MADE_TRANSACTION
25317,BETHUNE DAVID R,MADE_TRANSACTION
25318,BRENNAN DANIEL,MADE_TRANSACTION
25319,Hauser Bradley,MADE_TRANSACTION
25320,D AMBROSE MICHAEL,MADE_TRANSACTION
25321,HILL ROBERT R JR,MADE_TRANSACTION
25322,TERRACINA ROY D,MADE_TRANSACTION
25323,Neemeh Alain,MADE_TRANSACTION
25324,Spring Maria F,MADE_TRANSACTION
25325,Joseph Fred J.,MADE_TRANSACTION
25326,Lee Joann E,MADE_TRANSACTION
25327,Rhyne Johnathan L Jr,MADE_TRANSACTION
25328,HAMWEE ROBERT,MADE_TRANSACTION
25329,DAVIS BRUCE W,MADE_TRANSACTION
25330,SMITH S FRANK,MADE_TRANSACTION
25331,Vosburg Craig,MADE_TRANSACTION
25332,Vosburg Craig,MADE_TRANSACTION
25333,Vosburg Craig,MADE_TRANSACTION
25334,Vosburg Craig,MADE_TRANSACTION
25335,LOGAN GEORGE W,MADE_TRANSACTION
25336,NICKERSON RANDY S,MADE_TRANSACTION
25337,Wood Jack A,MADE_TRANSACTION
25338,HEINTZMAN DAVID P,MADE_TRANSACTION
25339,Bromley C Corwin,MADE_TRANSACTION
25340,Inglima Robert J. Jr.,MADE_TRANSACTION
25341,Pepper David A,MADE_TRANSACTION
25342,Tranter G. Thomas Jr.,MADE_TRANSACTION
25343,Pilmer Donald,MADE_TRANSACTION
25344,Henderson Robert S,MADE_TRANSACTION
25345,Henderson Robert S,MADE_TRANSACTION
25346,Henderson Robert S,MADE_TRANSACTION
25347,Henderson Robert S,MADE_TRANSACTION
25348,Parsons Stephen B,MADE_TRANSACTION
25349,JONES MAURICE D,MADE_TRANSACTION
25350,PARKER MARK G,MADE_TRANSACTION
25351,PARKER MARK G,MADE_TRANSACTION
25352,Miles Patrick,MADE_TRANSACTION
25353,Miles Patrick,MADE_TRANSACTION
25354,SCHREINER GATES CATHLEEN,MADE_TRANSACTION
25355,FARRELL PETER C,MADE_TRANSACTION
25356,RUSH WILLIAM M RUSTY,MADE_TRANSACTION
25357,Glover Ellen,MADE_TRANSACTION
25358,MYLOD ROBERT J JR,MADE_TRANSACTION
25359,GIANAKAKOS ANASTASIOS,MADE_TRANSACTION
25360,DiSanto Michael,MADE_TRANSACTION
25361,McKee Chris,MADE_TRANSACTION
25362,LENTO ROBERT A,MADE_TRANSACTION
25363,Quinn Robert W. Jr.,MADE_TRANSACTION
25364,Bondar Lori J,MADE_TRANSACTION
25365,Fey Michael David,MADE_TRANSACTION
25366,POSEDEL RHEA J,MADE_TRANSACTION
25367,OBRIEN PATRICK G,MADE_TRANSACTION
25368,OBRIEN PATRICK G,MADE_TRANSACTION
25369,Ranelli John,MADE_TRANSACTION
25370,Ranelli John,MADE_TRANSACTION
25371,Ranelli John,MADE_TRANSACTION
25372,Marooney Caryn,MADE_TRANSACTION
25373,SMULYAN JEFFREY H,MADE_TRANSACTION
25374,Loewen Gregory T,MADE_TRANSACTION
25375,Hornaday Ryan A,MADE_TRANSACTION
25376,Lee Lori M,MADE_TRANSACTION
25377,Malhotra Sajid,MADE_TRANSACTION
25378,Hyatt Todd S.,MADE_TRANSACTION
25379,Eisenberg Jerome B,MADE_TRANSACTION
25380,Wilson-Thompson Kathleen,MADE_TRANSACTION
25381,LOUGHRY ED C JR,MADE_TRANSACTION
25382,LAZARUS ROCHELLE B,MADE_TRANSACTION
25383,LAZARUS ROCHELLE B,MADE_TRANSACTION
25384,LAZARUS ROCHELLE B,MADE_TRANSACTION
25385,WENDELL PETER C,MADE_TRANSACTION
25386,HEPPELMANN JAMES E,MADE_TRANSACTION
25387,PRICE DAVID B JR,MADE_TRANSACTION
25388,BECKER JAN,MADE_TRANSACTION
25389,Biddle Catherine U,MADE_TRANSACTION
25390,Pisano Gary P.,MADE_TRANSACTION
25391,STEINMETZ GEORGE E,MADE_TRANSACTION
25392,SCANLON PATRICK RONALD,MADE_TRANSACTION
25393,Daley Pamela,MADE_TRANSACTION
25394,KRUGER DENISE L,MADE_TRANSACTION
25395,Clare John L.,MADE_TRANSACTION
25396,Kozich Gregory H,MADE_TRANSACTION
25397,HANNON MICHAEL J,MADE_TRANSACTION
25398,Leitzell Cynthia F,MADE_TRANSACTION
25399,Walker Kimberly G,MADE_TRANSACTION
25400,BASSHAM TERRY D,MADE_TRANSACTION
25401,HEBENSTREIT JAMES B,MADE_TRANSACTION
25402,BOLT JENNIFER J,MADE_TRANSACTION
25403,ADDISON JIMMY E,MADE_TRANSACTION
25404,Datesh LuAnn,MADE_TRANSACTION
25405,NIBLOCK ROBERT A,MADE_TRANSACTION
25406,Rogers Frank K,MADE_TRANSACTION
25407,Rogers Frank K,MADE_TRANSACTION
25408,Rogers Frank K,MADE_TRANSACTION
25409,Rogers Frank K,MADE_TRANSACTION
25410,Rogers Frank K,MADE_TRANSACTION
25411,Rogers Frank K,MADE_TRANSACTION
25412,Rennick Charles D,MADE_TRANSACTION
25413,Rennick Charles D,MADE_TRANSACTION
25414,Murti Arjun N,MADE_TRANSACTION
25415,HORNIG GEORGE,MADE_TRANSACTION
25416,CONTI P SCOTT,MADE_TRANSACTION
25417,CONTI P SCOTT,MADE_TRANSACTION
25418,CONTI P SCOTT,MADE_TRANSACTION
25419,CONTI P SCOTT,MADE_TRANSACTION
25420,CONTI P SCOTT,MADE_TRANSACTION
25421,CONTI P SCOTT,MADE_TRANSACTION
25422,BRADSHAW RALPH W,MADE_TRANSACTION
25423,SMOOT RAYMOND D JR,MADE_TRANSACTION
25424,Rizzo James G.,MADE_TRANSACTION
25425,HEALY JOHN J,MADE_TRANSACTION
25426,HEALY JOHN J,MADE_TRANSACTION
25427,HEALY JOHN J,MADE_TRANSACTION
25428,HEALY JOHN J,MADE_TRANSACTION
25429,HEALY JOHN J,MADE_TRANSACTION
25430,RAN ASSAF,MADE_TRANSACTION
25431,BARRETT FRANK W,MADE_TRANSACTION
25432,BARRETT FRANK W,MADE_TRANSACTION
25433,BARRETT FRANK W,MADE_TRANSACTION
25434,BARRETT FRANK W,MADE_TRANSACTION
25435,BARRETT FRANK W,MADE_TRANSACTION
25436,GARVEY JAMES C,MADE_TRANSACTION
25437,GARVEY JAMES C,MADE_TRANSACTION
25438,GARVEY JAMES C,MADE_TRANSACTION
25439,GARVEY JAMES C,MADE_TRANSACTION
25440,GARVEY JAMES C,MADE_TRANSACTION
25441,GARVEY JAMES C,MADE_TRANSACTION
25442,ANDERSON RICHARD W,MADE_TRANSACTION
25443,ANDERSON RICHARD W,MADE_TRANSACTION
25444,ANDERSON RICHARD W,MADE_TRANSACTION
25445,ANDERSON RICHARD W,MADE_TRANSACTION
25446,ANDERSON RICHARD W,MADE_TRANSACTION
25447,ANDERSON RICHARD W,MADE_TRANSACTION
25448,Kliem Jurgen,MADE_TRANSACTION
25449,Veneziano James,MADE_TRANSACTION
25450,RINGO WILLIAM R,MADE_TRANSACTION
25451,SOLOMON PETER J,MADE_TRANSACTION
25452,Ceiley Glen,MADE_TRANSACTION
25453,Westra Michael A,MADE_TRANSACTION
25454,BARKER PETER K,MADE_TRANSACTION
25455,Griffith William J.G.,MADE_TRANSACTION
25456,"ICONIQ Strategic Partners GP, L.P.",MADE_TRANSACTION
25457,Tolman Sarah,MADE_TRANSACTION
25458,LOCKWOOD GLENN C,MADE_TRANSACTION
25459,HELLERMAN GERALD,MADE_TRANSACTION
25460,Eder Linda,MADE_TRANSACTION
25461,DOWNES LAURENCE M,MADE_TRANSACTION
25462,BASS JAMES K,MADE_TRANSACTION
25463,ASLETT MARK,MADE_TRANSACTION
25464,SUSKIND DENNIS A,MADE_TRANSACTION
25465,Phelan William P,MADE_TRANSACTION
25466,Collins Patrcik J III,MADE_TRANSACTION
25467,CAMILLI KATHLEEN M,MADE_TRANSACTION
25468,BAIRD CHARLES J,MADE_TRANSACTION
25469,D AMBROSE MICHAEL,MADE_TRANSACTION
25470,LYDON THOMAS F JR,MADE_TRANSACTION
25471,HILL ROBERT R JR,MADE_TRANSACTION
25472,Neemeh Alain,MADE_TRANSACTION
25473,Dean Robert E,MADE_TRANSACTION
25474,Warren Burney S. III,MADE_TRANSACTION
25475,ZEILE ART,MADE_TRANSACTION
25476,Lee Joann E,MADE_TRANSACTION
25477,LEVINE WILLIAM S,MADE_TRANSACTION
25478,HAMWEE ROBERT,MADE_TRANSACTION
25479,DAVIS BRUCE W,MADE_TRANSACTION
25480,Ogens David,MADE_TRANSACTION
25481,Vosburg Craig,MADE_TRANSACTION
25482,Vosburg Craig,MADE_TRANSACTION
25483,Vosburg Craig,MADE_TRANSACTION
25484,Nester Paul W,MADE_TRANSACTION
25485,Trautmann Robert E,MADE_TRANSACTION
25486,Wood Jack A,MADE_TRANSACTION
25487,LAYMAN J ALLEN,MADE_TRANSACTION
25488,Bromley C Corwin,MADE_TRANSACTION
25489,Dooley John Elliott,MADE_TRANSACTION
25490,Pepper David A,MADE_TRANSACTION
25491,Pepper David A,MADE_TRANSACTION
25492,Pilmer Donald,MADE_TRANSACTION
25493,BOXLEY ABNEY S III,MADE_TRANSACTION
25494,Henderson Robert S,MADE_TRANSACTION
25495,Henderson Robert S,MADE_TRANSACTION
25496,Henderson Robert S,MADE_TRANSACTION
25497,GLAZER MICHAEL L,MADE_TRANSACTION
25498,LUNDY RUSS II,MADE_TRANSACTION
25499,Callicotte Lisa,MADE_TRANSACTION
25500,ROWLAND WILLIAM S,MADE_TRANSACTION
25501,AGEE NANCY H,MADE_TRANSACTION
25502,STRADER HUNTER GREGG,MADE_TRANSACTION
25503,Sherman Patrick A,MADE_TRANSACTION
25504,Utz John A.,MADE_TRANSACTION
25505,Utz John A.,MADE_TRANSACTION
25506,Utz John A.,MADE_TRANSACTION
25507,MIAU MATTHEW,MADE_TRANSACTION
25508,Remiker Richard,MADE_TRANSACTION
25509,Schwind Jerome E,MADE_TRANSACTION
25510,ROEHLK THOMAS M,MADE_TRANSACTION
25511,ROEHLK THOMAS M,MADE_TRANSACTION
25512,ROEHLK THOMAS M,MADE_TRANSACTION
25513,ROEHLK THOMAS M,MADE_TRANSACTION
25514,ROEHLK THOMAS M,MADE_TRANSACTION
25515,ROEHLK THOMAS M,MADE_TRANSACTION
25516,ROEHLK THOMAS M,MADE_TRANSACTION
25517,ROEHLK THOMAS M,MADE_TRANSACTION
25518,ROEHLK THOMAS M,MADE_TRANSACTION
25519,Bell Sandra,MADE_TRANSACTION
25520,RHODES IAN,MADE_TRANSACTION
25521,Barnes Michael Gene,MADE_TRANSACTION
25522,Barnes Michael Gene,MADE_TRANSACTION
25523,Barnes Michael Gene,MADE_TRANSACTION
25524,CONISH MARK G,MADE_TRANSACTION
25525,HOLMES FRANK E,MADE_TRANSACTION
25526,TUCKER ALLEN,MADE_TRANSACTION
25527,AMATO THOMAS A,MADE_TRANSACTION
25528,TORGOW GARY,MADE_TRANSACTION
25529,Provost David T,MADE_TRANSACTION
25530,PATTAROZZI RICHARD A,MADE_TRANSACTION
25531,MCCLURE STEWART E JR,MADE_TRANSACTION
25532,MCCLURE STEWART E JR,MADE_TRANSACTION
25533,MCCLURE STEWART E JR,MADE_TRANSACTION
25534,MCCLURE STEWART E JR,MADE_TRANSACTION
25535,Lawrence David T,MADE_TRANSACTION
25536,DUPLANTIS BOBBIE J,MADE_TRANSACTION
25537,Wooldridge Michael G.,MADE_TRANSACTION
25538,WALKER BRIAN C,MADE_TRANSACTION
25539,Rhodes Thomas Wayne,MADE_TRANSACTION
25540,ENGLER JOHN M,MADE_TRANSACTION
25541,O'Leary Leif,MADE_TRANSACTION
25542,SEMEL SCOTT N,MADE_TRANSACTION
25543,HOVSEPIAN RONALD W,MADE_TRANSACTION
25544,Chin Kevin,MADE_TRANSACTION
25545,Roby Anne K,MADE_TRANSACTION
25546,Roby Anne K,MADE_TRANSACTION
25547,Carlson Timothy C,MADE_TRANSACTION
25548,Frost Gamma Investment Trust,MADE_TRANSACTION
25549,Frost Gamma Investment Trust,MADE_TRANSACTION
25550,Frost Gamma Investment Trust,MADE_TRANSACTION
25551,Russo Carl,MADE_TRANSACTION
25552,GUERTIN TIMOTHY E,MADE_TRANSACTION
25553,Ryu Marcus,MADE_TRANSACTION
25554,Klein Gary,MADE_TRANSACTION
25555,China John,MADE_TRANSACTION
25556,Rogers Scot Frazier,MADE_TRANSACTION
25557,Reinland Andrew,MADE_TRANSACTION
25558,Kearny Ryan C.,MADE_TRANSACTION
25559,EAMES EDWARD JULIAN,MADE_TRANSACTION
25560,Abrahams Craig Justin,MADE_TRANSACTION
25561,Taube Seth,MADE_TRANSACTION
25562,Taube Seth,MADE_TRANSACTION
25563,Taube Brook,MADE_TRANSACTION
25564,Benioff Marc,MADE_TRANSACTION
25565,Benioff Marc,MADE_TRANSACTION
25566,Davis Todd C,MADE_TRANSACTION
25567,Davis Todd C,MADE_TRANSACTION
25568,LYTLE PAUL J,MADE_TRANSACTION
25569,Neff Thomas B,MADE_TRANSACTION
25570,Neff Thomas B,MADE_TRANSACTION
25571,Fussey Shelley PM,MADE_TRANSACTION
25572,LaVerne Brandon H,MADE_TRANSACTION
25573,LaVerne Brandon H,MADE_TRANSACTION
25574,LaVerne Brandon H,MADE_TRANSACTION
25575,LaVerne Brandon H,MADE_TRANSACTION
25576,Gomez Alfredo,MADE_TRANSACTION
25577,SANO KUNIO,MADE_TRANSACTION
25578,SANO KUNIO,MADE_TRANSACTION
25579,SANO KUNIO,MADE_TRANSACTION
25580,SANO KUNIO,MADE_TRANSACTION
25581,Cooper Cathy E,MADE_TRANSACTION
25582,Marone Anthony F. JR,MADE_TRANSACTION
25583,CANNELL CAPITAL LLC,MADE_TRANSACTION
25584,BARBER KEVIN D,MADE_TRANSACTION
25585,BARBER KEVIN D,MADE_TRANSACTION
25586,Beatty Vincent L,MADE_TRANSACTION
25587,Deutsch Scott,MADE_TRANSACTION
25588,LETHAM DENNIS J,MADE_TRANSACTION
25589,Bibb Judson William III,MADE_TRANSACTION
25590,McFarland John,MADE_TRANSACTION
25591,BURNS MICHAEL RAYMOND,MADE_TRANSACTION
25592,Bergman Rick,MADE_TRANSACTION
25593,Neenan David M,MADE_TRANSACTION
25594,Ali Wajid,MADE_TRANSACTION
25595,Dzielak Robert J,MADE_TRANSACTION
25596,Wong Hing Chung,MADE_TRANSACTION
25597,Hooper Paul,MADE_TRANSACTION
25598,Hooper Paul,MADE_TRANSACTION
25599,Hinson Donald,MADE_TRANSACTION
25600,Paslick P. Martin,MADE_TRANSACTION
25601,Paslick P. Martin,MADE_TRANSACTION
25602,Cuffe Michael S.,MADE_TRANSACTION
25603,Anderson Robert S.,MADE_TRANSACTION
25604,RAVICH JESS M,MADE_TRANSACTION
25605,RITCHIE MICHAEL T,MADE_TRANSACTION
25606,SINGHI AMIT,MADE_TRANSACTION
25607,Schoonover Mark Alan,MADE_TRANSACTION
25608,BEARDALL BRENT J,MADE_TRANSACTION
25609,Koplow Hilarie A.,MADE_TRANSACTION
25610,KILROY JOHN B JR,MADE_TRANSACTION
25611,Cirne Lewis,MADE_TRANSACTION
25612,SPECTRUM PHARMACEUTICALS INC,MADE_TRANSACTION
25613,"Spectrum Pharmaceuticals Cayman, L.P.",MADE_TRANSACTION
25614,"ValueAct Holdings GP, LLC",MADE_TRANSACTION
25615,"ValueAct Capital Management, LLC",MADE_TRANSACTION
25616,"ValueAct Capital Management, LLC",MADE_TRANSACTION
25617,"ValueAct Capital Management, LLC",MADE_TRANSACTION
25618,Keller Steven L,MADE_TRANSACTION
25619,WHITEHEAD ROY M,MADE_TRANSACTION
25620,LANG BRENT D.,MADE_TRANSACTION
25621,DELL MICHAEL S,MADE_TRANSACTION
25622,"FIRSTCASH, INC",MADE_TRANSACTION
25623,MADDALUNA ANTHONY J,MADE_TRANSACTION
25624,BOURLA ALBERT,MADE_TRANSACTION
25625,Stone John Charles,MADE_TRANSACTION
25626,Brin Sergey,MADE_TRANSACTION
25627,Brin Sergey,MADE_TRANSACTION
25628,Brin Sergey,MADE_TRANSACTION
25629,Brin Sergey,MADE_TRANSACTION
25630,Brin Sergey,MADE_TRANSACTION
25631,Brin Sergey,MADE_TRANSACTION
25632,Brin Sergey,MADE_TRANSACTION
25633,Brin Sergey,MADE_TRANSACTION
25634,Brin Sergey,MADE_TRANSACTION
25635,Brin Sergey,MADE_TRANSACTION
25636,Brin Sergey,MADE_TRANSACTION
25637,Brin Sergey,MADE_TRANSACTION
25638,THOMAS GARY L,MADE_TRANSACTION
25639,Currie Mark G,MADE_TRANSACTION
25640,Diaz Sherry,MADE_TRANSACTION
25641,SARLES H JAY,MADE_TRANSACTION
25642,Xia Bailing,MADE_TRANSACTION
25643,Xia Bailing,MADE_TRANSACTION
25644,Xia Bailing,MADE_TRANSACTION
25645,Xia Bailing,MADE_TRANSACTION
25646,Xia Bailing,MADE_TRANSACTION
25647,Xia Bailing,MADE_TRANSACTION
25648,Xia Bailing,MADE_TRANSACTION
25649,Xia Bailing,MADE_TRANSACTION
25650,AGEE NANCY H,MADE_TRANSACTION
25651,STRADER HUNTER GREGG,MADE_TRANSACTION
25652,MCGEE SUSAN B,MADE_TRANSACTION
25653,Lehman Gary,MADE_TRANSACTION
25654,Utz John A.,MADE_TRANSACTION
25655,Utz John A.,MADE_TRANSACTION
25656,Utz John A.,MADE_TRANSACTION
25657,Remiker Richard,MADE_TRANSACTION
25658,Remiker Richard,MADE_TRANSACTION
25659,ROEHLK THOMAS M,MADE_TRANSACTION
25660,ROEHLK THOMAS M,MADE_TRANSACTION
25661,ROEHLK THOMAS M,MADE_TRANSACTION
25662,ROEHLK THOMAS M,MADE_TRANSACTION
25663,ROEHLK THOMAS M,MADE_TRANSACTION
25664,ROEHLK THOMAS M,MADE_TRANSACTION
25665,ROEHLK THOMAS M,MADE_TRANSACTION
25666,ROEHLK THOMAS M,MADE_TRANSACTION
25667,ROEHLK THOMAS M,MADE_TRANSACTION
25668,ROEHLK THOMAS M,MADE_TRANSACTION
25669,Sahag Grant,MADE_TRANSACTION
25670,Ferguson Justin K.,MADE_TRANSACTION
25671,Barnes Michael Gene,MADE_TRANSACTION
25672,Barnes Michael Gene,MADE_TRANSACTION
25673,Dierker Richard A,MADE_TRANSACTION
25674,Barrington Martin J.,MADE_TRANSACTION
25675,TUCKER ALLEN,MADE_TRANSACTION
25676,GREEN SUSAN MIRANDA,MADE_TRANSACTION
25677,AMATO THOMAS A,MADE_TRANSACTION
25678,TORGOW GARY,MADE_TRANSACTION
25679,Priestly Kay G,MADE_TRANSACTION
25680,MCCLURE STEWART E JR,MADE_TRANSACTION
25681,MCCLURE STEWART E JR,MADE_TRANSACTION
25682,MCCLURE STEWART E JR,MADE_TRANSACTION
25683,MCCLURE STEWART E JR,MADE_TRANSACTION
25684,MCCLURE STEWART E JR,MADE_TRANSACTION
25685,KINNEAR PETER D,MADE_TRANSACTION
25686,CHRISTMAS GEORGE R,MADE_TRANSACTION
25687,Wooldridge Michael G.,MADE_TRANSACTION
25688,SMITH LOUIS A,MADE_TRANSACTION
25689,GOODE GARY F,MADE_TRANSACTION
25690,Keating Neal J,MADE_TRANSACTION
25691,Joshi Aditya,MADE_TRANSACTION
25692,LAFOND CHRISTOPHER,MADE_TRANSACTION
25693,King Luther Jr,MADE_TRANSACTION
25694,Roby Anne K,MADE_TRANSACTION
25695,Roby Anne K,MADE_TRANSACTION
25696,Roby Anne K,MADE_TRANSACTION
25697,FROST PHILLIP MD ET AL,MADE_TRANSACTION
25698,FROST PHILLIP MD ET AL,MADE_TRANSACTION
25699,Frost Gamma Investment Trust,MADE_TRANSACTION
25700,Russo Carl,MADE_TRANSACTION
25701,GUERTIN TIMOTHY E,MADE_TRANSACTION
25702,Ryu Marcus,MADE_TRANSACTION
25703,Synnex Technology International CORP,MADE_TRANSACTION
25704,China John,MADE_TRANSACTION
25705,Rogers Scot Frazier,MADE_TRANSACTION
25706,Reinland Andrew,MADE_TRANSACTION
25707,Kearny Ryan C.,MADE_TRANSACTION
25708,EAMES EDWARD JULIAN,MADE_TRANSACTION
25709,Hertzberg Richard,MADE_TRANSACTION
25710,Paolillo Regina,MADE_TRANSACTION
25711,Taube Seth,MADE_TRANSACTION
25712,Taube Brook,MADE_TRANSACTION
25713,Taube Brook,MADE_TRANSACTION
25714,Benioff Marc,MADE_TRANSACTION
25715,Flores Lorenzo,MADE_TRANSACTION
25716,Davis Todd C,MADE_TRANSACTION
25717,Shan Joseph,MADE_TRANSACTION
25718,KING STEVEN W,MADE_TRANSACTION
25719,Neff Thomas B,MADE_TRANSACTION
25720,Neff Thomas B,MADE_TRANSACTION
25721,LaVerne Brandon H,MADE_TRANSACTION
25722,LaVerne Brandon H,MADE_TRANSACTION
25723,LaVerne Brandon H,MADE_TRANSACTION
25724,LaVerne Brandon H,MADE_TRANSACTION
25725,STEWART CORY D,MADE_TRANSACTION
25726,SANO KUNIO,MADE_TRANSACTION
25727,SANO KUNIO,MADE_TRANSACTION
25728,SANO KUNIO,MADE_TRANSACTION
25729,SANO KUNIO,MADE_TRANSACTION
25730,Cooper Cathy E,MADE_TRANSACTION
25731,Ruffing Thomas C,MADE_TRANSACTION
25732,Armer Douglas N.,MADE_TRANSACTION
25733,BARBER KEVIN D,MADE_TRANSACTION
25734,BARBER KEVIN D,MADE_TRANSACTION
25735,BARBER KEVIN D,MADE_TRANSACTION
25736,Beatty Vincent L,MADE_TRANSACTION
25737,Deutsch Scott,MADE_TRANSACTION
25738,Bibb Judson William III,MADE_TRANSACTION
25739,KUNDE GRACE,MADE_TRANSACTION
25740,Kirk Spencer,MADE_TRANSACTION
